id_road,lxbh,xjdm,xjmc,xsmc,lxmc,LICHENGGONGLI
1904,S308,230882,富锦市,佳木斯市,小佳河—亮子河,3.85
1905,G102,230882,富锦市,佳木斯市,北京—抚远,1.804
1906,G102,230882,富锦市,佳木斯市,北京—抚远,29.703
1907,G102,230882,富锦市,佳木斯市,北京—抚远,8.631
1908,S203,230882,富锦市,佳木斯市,同江—汪清,0.329
1909,S203,230882,富锦市,佳木斯市,同江—汪清,2.768
1910,S203,230882,富锦市,佳木斯市,同江—汪清,4.046
1911,S203,230882,富锦市,佳木斯市,同江—汪清,1.693
1912,S203,230882,富锦市,佳木斯市,同江—汪清,1.366
1913,S11,230882,富锦市,佳木斯市,建三江—鸡西,7.138
1914,S11,230882,富锦市,佳木斯市,建三江—鸡西,34.285
1915,S11,230882,富锦市,佳木斯市,建三江—鸡西,4.085
1916,G221,230882,富锦市,佳木斯市,同江—哈尔滨,22.656
1917,G221,230882,富锦市,佳木斯市,同江—哈尔滨,0.329
1918,G221,230882,富锦市,佳木斯市,同江—哈尔滨,0.256
1919,G221,230882,富锦市,佳木斯市,同江—哈尔滨,3.191
1920,S307,230882,富锦市,佳木斯市,东安镇—同江,15.868
1921,S307,230882,富锦市,佳木斯市,东安镇—同江,1.185
1922,S307,230882,富锦市,佳木斯市,东安镇—同江,1.804
1923,G221,230882,富锦市,佳木斯市,同江—哈尔滨,2.768
1924,S308,230882,富锦市,佳木斯市,小佳河—亮子河,5.724
1925,S308,230882,富锦市,佳木斯市,小佳河—亮子河,2.039
1926,S308,230882,富锦市,佳木斯市,小佳河—亮子河,4.693
1927,S308,230882,富锦市,佳木斯市,小佳河—亮子河,22.69
1928,S307,230882,富锦市,佳木斯市,东安镇—同江,12.03
1929,S308,230882,富锦市,佳木斯市,小佳河—亮子河,2.768
1930,S308,230882,富锦市,佳木斯市,小佳河—亮子河,9.75
1931,S308,230882,富锦市,佳木斯市,小佳河—亮子河,1.856
1932,S203,230882,富锦市,佳木斯市,同江—汪清,10.839
1933,S203,230882,富锦市,佳木斯市,同江—汪清,18.434
1934,S203,230882,富锦市,佳木斯市,同江—汪清,6.404
1935,S203,230882,富锦市,佳木斯市,同江—汪清,16.993
1936,S308,230882,富锦市,佳木斯市,小佳河—亮子河,72.132
1937,S308,230882,富锦市,佳木斯市,小佳河—亮子河,4.046
1938,S308,230882,富锦市,佳木斯市,小佳河—亮子河,0.329
1939,G102,230882,富锦市,佳木斯市,北京—抚远,5.716
1940,G1011,230882,富锦市,佳木斯市,哈尔滨—同江（哈同高速）,55.014
1941,G1011,230882,富锦市,佳木斯市,哈尔滨—同江（哈同高速）,33.702
1942,G1011,230882,富锦市,佳木斯市,哈尔滨—同江（哈同高速）,20.975
1943,G1012,230882,富锦市,佳木斯市,建三江—黑瞎子岛,22.435
1944,G102,230882,富锦市,佳木斯市,北京—抚远,4.273
1945,G102,230882,富锦市,佳木斯市,北京—抚远,2.637
1946,S306,230883,抚远市,佳木斯市,四合—勤得利农场,42.429
1947,G331,230883,抚远市,佳木斯市,丹东—阿勒泰,24.431
1948,G102,230883,抚远市,佳木斯市,北京—抚远,11.344
1949,G102,230883,抚远市,佳木斯市,北京—抚远,11.438
1950,G102,230883,抚远市,佳木斯市,北京—抚远,2.03
1951,G331,230883,抚远市,佳木斯市,丹东—阿勒泰,15.438
1952,G331,230883,抚远市,佳木斯市,丹东—阿勒泰,2.03
1953,G331,230883,抚远市,佳木斯市,丹东—阿勒泰,11.344
1954,G331,230883,抚远市,佳木斯市,丹东—阿勒泰,27.606
1955,G1012,230883,抚远市,佳木斯市,建三江—黑瞎子岛,49.418
1956,S306,230883,抚远市,佳木斯市,四合—勤得利农场,11.602
1957,S306,230883,抚远市,佳木斯市,四合—勤得利农场,8.26
1958,S306,230883,抚远市,佳木斯市,四合—勤得利农场,18.84
1959,S306,230883,抚远市,佳木斯市,四合—勤得利农场,43.696
1960,G102,230883,抚远市,佳木斯市,北京—抚远,6.407
1961,G331,230883,抚远市,佳木斯市,丹东—阿勒泰,1.51
1962,G102,230883,抚远市,佳木斯市,北京—抚远,27.606
1963,G1012,230883,抚远市,佳木斯市,建三江—黑瞎子岛,64.19
1964,G102,230883,抚远市,佳木斯市,北京—抚远,20.061
1965,G102,230883,抚远市,佳木斯市,北京—抚远,24.431
1966,G102,230883,抚远市,佳木斯市,北京—抚远,51.16
1967,G102,230883,抚远市,佳木斯市,北京—抚远,1.51
1968,G102,230883,抚远市,佳木斯市,北京—抚远,6.745
1969,G331,230883,抚远市,佳木斯市,丹东—阿勒泰,20.061
1970,G331,230883,抚远市,佳木斯市,丹东—阿勒泰,6.161
1971,G331,230883,抚远市,佳木斯市,丹东—阿勒泰,0.896
1972,G229,230902,新兴区,七台河市,饶河—盖州,7.81
1973,G229,230903,桃山区,七台河市,饶河—盖州,4.789
1974,G229,230903,桃山区,七台河市,饶河—盖州,4.991
1975,G229,230904,茄子河区,七台河市,饶河—盖州,3.579
1976,G229,230904,茄子河区,七台河市,饶河—盖州,20.793
1977,G229,230904,茄子河区,七台河市,饶河—盖州,7.708
1978,G229,230904,茄子河区,七台河市,饶河—盖州,3.549
1979,G229,230904,茄子河区,七台河市,饶河—盖州,3.357
1980,G229,230904,茄子河区,七台河市,饶河—盖州,6.034
1981,G229,230904,茄子河区,七台河市,饶河—盖州,21.297
1982,G229,230904,茄子河区,七台河市,饶河—盖州,7.577
1983,S202,230904,茄子河区,七台河市,名山—兴凯湖,3.357
1984,S202,230904,茄子河区,七台河市,名山—兴凯湖,23.498
1985,S202,230904,茄子河区,七台河市,名山—兴凯湖,21.297
1986,S202,230904,茄子河区,七台河市,名山—兴凯湖,1.423
1987,G229,230904,茄子河区,七台河市,饶河—盖州,1.423
1988,S202,230904,茄子河区,七台河市,名山—兴凯湖,7.577
1989,S202,230904,茄子河区,七台河市,名山—兴凯湖,6.034
1990,G229,230921,勃利县,七台河市,饶河—盖州,10.904
1991,G229,230921,勃利县,七台河市,饶河—盖州,1.472
1992,G201,230921,勃利县,七台河市,鹤岗—大连,17.721
1993,S203,230921,勃利县,七台河市,同江—汪清,7.242
1994,S203,230921,勃利县,七台河市,同江—汪清,3.54
1995,S203,230921,勃利县,七台河市,同江—汪清,3.421
1996,G229,230921,勃利县,七台河市,饶河—盖州,3.54
1997,S203,230921,勃利县,七台河市,同江—汪清,16.225
1998,G201,230921,勃利县,七台河市,鹤岗—大连,1.988
1999,G229,230921,勃利县,七台河市,饶河—盖州,1.371
2000,G229,230921,勃利县,七台河市,饶河—盖州,48.483
2001,S16,230921,勃利县,七台河市,依兰—兴凯湖,14.124
2002,S16,230921,勃利县,七台河市,依兰—兴凯湖,53.479
2003,S202,230921,勃利县,七台河市,名山—兴凯湖,16.992
2004,S202,230921,勃利县,七台河市,名山—兴凯湖,15.333
2005,S203,230921,勃利县,七台河市,同江—汪清,1.329
2006,S203,230921,勃利县,七台河市,同江—汪清,4.531
2007,G229,230921,勃利县,七台河市,饶河—盖州,3.008
2008,G229,230921,勃利县,七台河市,饶河—盖州,1.988
2009,G11,230921,勃利县,七台河市,鹤岗—大连（鹤大高速）,28.026
2010,G11,230921,勃利县,七台河市,鹤岗—大连（鹤大高速）,3.092
2011,G201,230921,勃利县,七台河市,鹤岗—大连,10.773
2012,G201,230921,勃利县,七台河市,鹤岗—大连,27.771
2013,G201,230921,勃利县,七台河市,鹤岗—大连,3.008
2014,G201,230921,勃利县,七台河市,鹤岗—大连,4.531
2015,S203,230921,勃利县,七台河市,同江—汪清,12.575
2016,G301,231001,市辖区,牡丹江市,绥芬河—满洲里（国道绥满）,4.129
2017,G301,231001,市辖区,牡丹江市,绥芬河—满洲里（国道绥满）,5.874
2018,G301,231001,市辖区,牡丹江市,绥芬河—满洲里（国道绥满）,14.17
2019,G201,231001,市辖区,牡丹江市,鹤岗—大连,0.12
2020,G201,231001,市辖区,牡丹江市,鹤岗—大连,0.485
2021,G201,231001,市辖区,牡丹江市,鹤岗—大连,2.196
2022,G201,231001,市辖区,牡丹江市,鹤岗—大连,3.849
2023,G201,231001,市辖区,牡丹江市,鹤岗—大连,2.591
2024,S203,231001,市辖区,牡丹江市,同江—汪清,5.022
2025,S203,231001,市辖区,牡丹江市,同江—汪清,3.262
2026,S203,231001,市辖区,牡丹江市,同江—汪清,2.814
2027,G201,231001,市辖区,牡丹江市,鹤岗—大连,14.054
2028,G201,231001,市辖区,牡丹江市,鹤岗—大连,2.35
2029,G201,231001,市辖区,牡丹江市,鹤岗—大连,1.513
2030,G201,231001,市辖区,牡丹江市,鹤岗—大连,2.319
2031,G11,231001,市辖区,牡丹江市,鹤岗—大连（鹤大高速）,12.24
2032,G301,231001,市辖区,牡丹江市,绥芬河—满洲里（国道绥满）,4.618
2033,G11,231001,市辖区,牡丹江市,鹤岗—大连（鹤大高速）,1.491
2034,G11,231001,市辖区,牡丹江市,鹤岗—大连（鹤大高速）,12.787
2035,G11,231001,市辖区,牡丹江市,鹤岗—大连（鹤大高速）,0.535
2036,G301,231001,市辖区,牡丹江市,绥芬河—满洲里（国道绥满）,1.205
2037,G301,231001,市辖区,牡丹江市,绥芬河—满洲里（国道绥满）,0.545
2038,G301,231001,市辖区,牡丹江市,绥芬河—满洲里（国道绥满）,0.912
2039,G301,231001,市辖区,牡丹江市,绥芬河—满洲里（国道绥满）,7.7
2040,G301,231001,市辖区,牡丹江市,绥芬河—满洲里（国道绥满）,2.591
2041,G201,231001,市辖区,牡丹江市,鹤岗—大连,0.856
2042,G201,231001,市辖区,牡丹江市,鹤岗—大连,3.849
2043,G201,231001,市辖区,牡丹江市,鹤岗—大连,11.047
2044,G201,231001,市辖区,牡丹江市,鹤岗—大连,1.807
2045,G201,231001,市辖区,牡丹江市,鹤岗—大连,4.758
2046,G201,231001,市辖区,牡丹江市,鹤岗—大连,3.0
2047,G301,231001,市辖区,牡丹江市,绥芬河—满洲里（国道绥满）,3.854
2048,G301,231001,市辖区,牡丹江市,绥芬河—满洲里（国道绥满）,5.803
2049,G301,231001,市辖区,牡丹江市,绥芬河—满洲里（国道绥满）,3.127
2050,G301,231001,市辖区,牡丹江市,绥芬河—满洲里（国道绥满）,2.007
2051,S203,231001,市辖区,牡丹江市,同江—汪清,7.359
2052,S203,231001,市辖区,牡丹江市,同江—汪清,0.227
2053,S203,231001,市辖区,牡丹江市,同江—汪清,7.675
2054,S203,231001,市辖区,牡丹江市,同江—汪清,3.65
2055,S203,231001,市辖区,牡丹江市,同江—汪清,3.327
2056,S203,231001,市辖区,牡丹江市,同江—汪清,0.581
2057,S203,231001,市辖区,牡丹江市,同江—汪清,8.984
2058,S203,231001,市辖区,牡丹江市,同江—汪清,1.758
2059,S203,231001,市辖区,牡丹江市,同江—汪清,4.567
2060,S203,231001,市辖区,牡丹江市,同江—汪清,2.675
2061,S207,231001,市辖区,牡丹江市,伊春—牡丹江,2.618
2062,S203,231001,市辖区,牡丹江市,同江—汪清,22.096
2063,S207,231001,市辖区,牡丹江市,伊春—牡丹江,3.19
2064,G10,231001,市辖区,牡丹江市,绥芬河—满洲里（绥满高速）,10.927
2065,G10,231001,市辖区,牡丹江市,绥芬河—满洲里（绥满高速）,12.787
2066,G201,231001,市辖区,牡丹江市,鹤岗—大连,12.013
2067,G201,231001,市辖区,牡丹江市,鹤岗—大连,1.768
2068,G201,231001,市辖区,牡丹江市,鹤岗—大连,1.23
2069,G10,231001,市辖区,牡丹江市,绥芬河—满洲里（绥满高速）,35.621
2070,G10,231001,市辖区,牡丹江市,绥芬河—满洲里（绥满高速）,0.535
2071,G201,231002,东安区,牡丹江市,鹤岗—大连,1.674
2072,Z951231002,231002,东安区,牡丹江市,收费站—大莫互通,1.116
2073,G301,231003,阳明区,牡丹江市,绥芬河—满洲里（国道绥满）,5.865
2074,G11,231003,阳明区,牡丹江市,鹤岗—大连（鹤大高速）,38.06
2075,G201,231003,阳明区,牡丹江市,鹤岗—大连,0.904
2076,S203,231004,爱民区,牡丹江市,同江—汪清,2.153
2077,Z952231004,231004,爱民区,牡丹江市,牡丹江收费站—海南互通,3.94
2078,Z952231004,231004,爱民区,牡丹江市,牡丹江收费站—海南互通,0.929
2079,G11,231025,林口县,牡丹江市,鹤岗—大连（鹤大高速）,41.534
2080,G201,231025,林口县,牡丹江市,鹤岗—大连,3.689
2081,G201,231025,林口县,牡丹江市,鹤岗—大连,4.761
2082,G201,231025,林口县,牡丹江市,鹤岗—大连,4.17
2083,G201,231025,林口县,牡丹江市,鹤岗—大连,21.006
2084,S315,231025,林口县,牡丹江市,绥芬河—柳树,2.447
2085,S315,231025,林口县,牡丹江市,绥芬河—柳树,0.943
2086,S315,231025,林口县,牡丹江市,绥芬河—柳树,4.745
2087,S206,231025,林口县,牡丹江市,方正—珲春（长岭）,5.248
2088,S206,231025,林口县,牡丹江市,方正—珲春（长岭）,5.69
2089,S206,231025,林口县,牡丹江市,方正—珲春（长岭）,34.098
2090,S206,231025,林口县,牡丹江市,方正—珲春（长岭）,7.041
2091,S206,231025,林口县,牡丹江市,方正—珲春（长岭）,16.0
2092,S203,231025,林口县,牡丹江市,同江—汪清,5.69
2093,G201,231025,林口县,牡丹江市,鹤岗—大连,32.232
2094,S203,231025,林口县,牡丹江市,同江—汪清,48.521
2095,S203,231025,林口县,牡丹江市,同江—汪清,5.248
2096,S206,231025,林口县,牡丹江市,方正—珲春（长岭）,0.204
2097,S206,231025,林口县,牡丹江市,方正—珲春（长岭）,9.119
2098,S206,231025,林口县,牡丹江市,方正—珲春（长岭）,9.67
2099,S206,231025,林口县,牡丹江市,方正—珲春（长岭）,10.705
2100,S315,231025,林口县,牡丹江市,绥芬河—柳树,2.445
2101,S315,231025,林口县,牡丹江市,绥芬河—柳树,11.887
2102,S315,231025,林口县,牡丹江市,绥芬河—柳树,1.379
2103,S203,231025,林口县,牡丹江市,同江—汪清,3.021
2104,G201,231025,林口县,牡丹江市,鹤岗—大连,2.449
2105,G201,231025,林口县,牡丹江市,鹤岗—大连,7.935
2106,G11,231025,林口县,牡丹江市,鹤岗—大连（鹤大高速）,27.316
2107,G201,231025,林口县,牡丹江市,鹤岗—大连,19.792
2108,S206,231025,林口县,牡丹江市,方正—珲春（长岭）,36.426
2109,S203,231025,林口县,牡丹江市,同江—汪清,69.519
2110,G331,231081,绥芬河市,牡丹江市,丹东—阿勒泰,9.356
2111,G10,231081,绥芬河市,牡丹江市,绥芬河—满洲里（绥满高速）,1.181
2112,S315,231081,绥芬河市,牡丹江市,绥芬河—柳树,12.347
2113,S315,231081,绥芬河市,牡丹江市,绥芬河—柳树,5.418
2114,G10,231081,绥芬河市,牡丹江市,绥芬河—满洲里（绥满高速）,8.161
2115,G301,231081,绥芬河市,牡丹江市,绥芬河—满洲里（国道绥满）,9.356
2116,G10,231081,绥芬河市,牡丹江市,绥芬河—满洲里（绥满高速）,11.989
2117,G301,231081,绥芬河市,牡丹江市,绥芬河—满洲里（国道绥满）,11.989
2118,G10,231081,绥芬河市,牡丹江市,绥芬河—满洲里（绥满高速）,0.383
2119,G301,231081,绥芬河市,牡丹江市,绥芬河—满洲里（国道绥满）,1.181
2120,G331,231081,绥芬河市,牡丹江市,丹东—阿勒泰,9.541
2121,S315,231081,绥芬河市,牡丹江市,绥芬河—柳树,1.27
2122,G333,231083,海林市,牡丹江市,三合—莫力达瓦旗,1.323
2123,S207,231083,海林市,牡丹江市,伊春—牡丹江,9.945
2124,G10,231083,海林市,牡丹江市,绥芬河—满洲里（绥满高速）,47.082
2125,S207,231083,海林市,牡丹江市,伊春—牡丹江,1.474
2126,S207,231083,海林市,牡丹江市,伊春—牡丹江,0.75
2127,G301,231083,海林市,牡丹江市,绥芬河—满洲里（国道绥满）,1.544
2128,S203,231083,海林市,牡丹江市,同江—汪清,36.106
2129,G333,231083,海林市,牡丹江市,三合—莫力达瓦旗,11.505
2130,G333,231083,海林市,牡丹江市,三合—莫力达瓦旗,6.002
2131,G333,231083,海林市,牡丹江市,三合—莫力达瓦旗,25.252
2132,G301,231083,海林市,牡丹江市,绥芬河—满洲里（国道绥满）,3.857
2133,G301,231083,海林市,牡丹江市,绥芬河—满洲里（国道绥满）,30.107
2134,G10,231083,海林市,牡丹江市,绥芬河—满洲里（绥满高速）,9.436
2135,S203,231083,海林市,牡丹江市,同江—汪清,93.739
2136,S316,231083,海林市,牡丹江市,海林—山河镇,33.7
2137,G333,231083,海林市,牡丹江市,三合—莫力达瓦旗,5.879
2138,G333,231083,海林市,牡丹江市,三合—莫力达瓦旗,11.797
2139,G10,231083,海林市,牡丹江市,绥芬河—满洲里（绥满高速）,2.044
2140,G301,231083,海林市,牡丹江市,绥芬河—满洲里（国道绥满）,4.013
2141,G301,231083,海林市,牡丹江市,绥芬河—满洲里（国道绥满）,17.869
2142,G333,231083,海林市,牡丹江市,三合—莫力达瓦旗,10.697
2143,G333,231083,海林市,牡丹江市,三合—莫力达瓦旗,7.643
2144,S316,231083,海林市,牡丹江市,海林—山河镇,9.935
2145,S207,231083,海林市,牡丹江市,伊春—牡丹江,10.964
2146,S316,231083,海林市,牡丹江市,海林—山河镇,2.669
2147,S316,231083,海林市,牡丹江市,海林—山河镇,2.781
2148,G333,231083,海林市,牡丹江市,三合—莫力达瓦旗,33.7
2149,S316,231083,海林市,牡丹江市,海林—山河镇,2.57
2150,S316,231083,海林市,牡丹江市,海林—山河镇,1.298
2151,G333,231083,海林市,牡丹江市,三合—莫力达瓦旗,1.298
2152,S207,231083,海林市,牡丹江市,伊春—牡丹江,16.55
2153,G333,231083,海林市,牡丹江市,三合—莫力达瓦旗,46.908
2154,G333,231083,海林市,牡丹江市,三合—莫力达瓦旗,12.557
2155,G333,231083,海林市,牡丹江市,三合—莫力达瓦旗,0.725
2156,G333,231083,海林市,牡丹江市,三合—莫力达瓦旗,2.663
2157,G333,231083,海林市,牡丹江市,三合—莫力达瓦旗,1.474
2158,G333,231083,海林市,牡丹江市,三合—莫力达瓦旗,0.75
2159,S207,231083,海林市,牡丹江市,伊春—牡丹江,2.478
2160,S316,231083,海林市,牡丹江市,海林—山河镇,7.617
2161,S316,231083,海林市,牡丹江市,海林—山河镇,20.734
2162,S203,231083,海林市,牡丹江市,同江—汪清,2.037
2163,S207,231083,海林市,牡丹江市,伊春—牡丹江,10.211
2164,S207,231083,海林市,牡丹江市,伊春—牡丹江,4.335
